id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kelompok_umur,jenis_kelamin,jumlah_penduduk,satuan,tahun
1024,32,JAWA BARAT,3205,KABUPATEN GARUT,> 75,PEREMPUAN,29894,JIWA,2022
1025,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,00-04,LAKI-LAKI,58606,JIWA,2022
1026,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,00-04,PEREMPUAN,54717,JIWA,2022
1027,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,05-09,LAKI-LAKI,79356,JIWA,2022
1028,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,05-09,PEREMPUAN,74261,JIWA,2022
1029,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10-14,LAKI-LAKI,83221,JIWA,2022
1030,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,10-14,PEREMPUAN,78341,JIWA,2022
1031,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15-19,LAKI-LAKI,66120,JIWA,2022
1032,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,15-19,PEREMPUAN,63031,JIWA,2022
1033,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20-24,LAKI-LAKI,84840,JIWA,2022
1034,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,20-24,PEREMPUAN,80480,JIWA,2022
1035,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25-29,LAKI-LAKI,79717,JIWA,2022
1036,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,25-29,PEREMPUAN,71752,JIWA,2022
1037,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30-34,LAKI-LAKI,67525,JIWA,2022
1038,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30-34,PEREMPUAN,64641,JIWA,2022
1039,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,35-39,LAKI-LAKI,65047,JIWA,2022
1040,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,35-39,PEREMPUAN,62743,JIWA,2022
1041,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40-44,LAKI-LAKI,68430,JIWA,2022
1042,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40-44,PEREMPUAN,67096,JIWA,2022
1043,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,45-49,LAKI-LAKI,63572,JIWA,2022
1044,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,45-49,PEREMPUAN,64079,JIWA,2022
1045,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,50-54,LAKI-LAKI,65703,JIWA,2022
1046,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,50-54,PEREMPUAN,66262,JIWA,2022
1047,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55-59,LAKI-LAKI,57477,JIWA,2022
1048,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,55-59,PEREMPUAN,57250,JIWA,2022
1049,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,60-64,LAKI-LAKI,48641,JIWA,2022
1050,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,60-64,PEREMPUAN,47160,JIWA,2022
1051,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,65-69,LAKI-LAKI,34910,JIWA,2022
1052,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,65-69,PEREMPUAN,34154,JIWA,2022
1053,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,70-74,LAKI-LAKI,25176,JIWA,2022
1054,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,70-74,PEREMPUAN,24448,JIWA,2022
1055,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,> 75,LAKI-LAKI,39737,JIWA,2022
1056,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,> 75,PEREMPUAN,41190,JIWA,2022
1057,32,JAWA BARAT,3207,KABUPATEN CIAMIS,00-04,LAKI-LAKI,33499,JIWA,2022
1058,32,JAWA BARAT,3207,KABUPATEN CIAMIS,00-04,PEREMPUAN,31456,JIWA,2022
1059,32,JAWA BARAT,3207,KABUPATEN CIAMIS,05-09,LAKI-LAKI,47509,JIWA,2022
1060,32,JAWA BARAT,3207,KABUPATEN CIAMIS,05-09,PEREMPUAN,44252,JIWA,2022
1061,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10-14,LAKI-LAKI,51287,JIWA,2022
1062,32,JAWA BARAT,3207,KABUPATEN CIAMIS,10-14,PEREMPUAN,47951,JIWA,2022
1063,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15-19,LAKI-LAKI,48935,JIWA,2022
1064,32,JAWA BARAT,3207,KABUPATEN CIAMIS,15-19,PEREMPUAN,46033,JIWA,2022
1065,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20-24,LAKI-LAKI,52446,JIWA,2022
1066,32,JAWA BARAT,3207,KABUPATEN CIAMIS,20-24,PEREMPUAN,50127,JIWA,2022
1067,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25-29,LAKI-LAKI,50613,JIWA,2022
1068,32,JAWA BARAT,3207,KABUPATEN CIAMIS,25-29,PEREMPUAN,46459,JIWA,2022
1069,32,JAWA BARAT,3207,KABUPATEN CIAMIS,30-34,LAKI-LAKI,43826,JIWA,2022
1070,32,JAWA BARAT,3207,KABUPATEN CIAMIS,30-34,PEREMPUAN,40793,JIWA,2022
1071,32,JAWA BARAT,3207,KABUPATEN CIAMIS,35-39,LAKI-LAKI,40170,JIWA,2022
1072,32,JAWA BARAT,3207,KABUPATEN CIAMIS,35-39,PEREMPUAN,39308,JIWA,2022
1073,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40-44,LAKI-LAKI,44566,JIWA,2022
1074,32,JAWA BARAT,3207,KABUPATEN CIAMIS,40-44,PEREMPUAN,44634,JIWA,2022
1075,32,JAWA BARAT,3207,KABUPATEN CIAMIS,45-49,LAKI-LAKI,40259,JIWA,2022
1076,32,JAWA BARAT,3207,KABUPATEN CIAMIS,45-49,PEREMPUAN,41901,JIWA,2022
1077,32,JAWA BARAT,3207,KABUPATEN CIAMIS,50-54,LAKI-LAKI,41973,JIWA,2022
1078,32,JAWA BARAT,3207,KABUPATEN CIAMIS,50-54,PEREMPUAN,44665,JIWA,2022
1079,32,JAWA BARAT,3207,KABUPATEN CIAMIS,55-59,LAKI-LAKI,37290,JIWA,2022
1080,32,JAWA BARAT,3207,KABUPATEN CIAMIS,55-59,PEREMPUAN,41696,JIWA,2022
1081,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60-64,LAKI-LAKI,34508,JIWA,2022
1082,32,JAWA BARAT,3207,KABUPATEN CIAMIS,60-64,PEREMPUAN,37289,JIWA,2022
1083,32,JAWA BARAT,3207,KABUPATEN CIAMIS,65-69,LAKI-LAKI,27665,JIWA,2022
1084,32,JAWA BARAT,3207,KABUPATEN CIAMIS,65-69,PEREMPUAN,28643,JIWA,2022
1085,32,JAWA BARAT,3207,KABUPATEN CIAMIS,70-74,LAKI-LAKI,20050,JIWA,2022
1086,32,JAWA BARAT,3207,KABUPATEN CIAMIS,70-74,PEREMPUAN,20171,JIWA,2022
1087,32,JAWA BARAT,3207,KABUPATEN CIAMIS,> 75,LAKI-LAKI,21726,JIWA,2022
1088,32,JAWA BARAT,3207,KABUPATEN CIAMIS,> 75,PEREMPUAN,26178,JIWA,2022
1089,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,00-04,LAKI-LAKI,37746,JIWA,2022
1090,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,00-04,PEREMPUAN,35111,JIWA,2022
1091,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,05-09,LAKI-LAKI,50766,JIWA,2022
1092,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,05-09,PEREMPUAN,47489,JIWA,2022
1093,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10-14,LAKI-LAKI,52344,JIWA,2022
1094,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,10-14,PEREMPUAN,48795,JIWA,2022
1095,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15-19,LAKI-LAKI,44885,JIWA,2022
1096,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15-19,PEREMPUAN,42983,JIWA,2022
1097,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20-24,LAKI-LAKI,50453,JIWA,2022
1098,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,20-24,PEREMPUAN,47641,JIWA,2022
1099,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25-29,LAKI-LAKI,48268,JIWA,2022
1100,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25-29,PEREMPUAN,44717,JIWA,2022
1101,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,30-34,LAKI-LAKI,44053,JIWA,2022
1102,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,30-34,PEREMPUAN,40934,JIWA,2022
1103,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35-39,LAKI-LAKI,43123,JIWA,2022
1104,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,35-39,PEREMPUAN,41361,JIWA,2022
1105,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40-44,LAKI-LAKI,48503,JIWA,2022
1106,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,40-44,PEREMPUAN,47007,JIWA,2022
1107,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45-49,LAKI-LAKI,43097,JIWA,2022
1108,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,45-49,PEREMPUAN,42101,JIWA,2022
1109,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50-54,LAKI-LAKI,39958,JIWA,2022
1110,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,50-54,PEREMPUAN,40272,JIWA,2022
1111,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55-59,LAKI-LAKI,33511,JIWA,2022
1112,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,55-59,PEREMPUAN,34571,JIWA,2022
1113,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60-64,LAKI-LAKI,27210,JIWA,2022
1114,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,60-64,PEREMPUAN,29053,JIWA,2022
1115,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65-69,LAKI-LAKI,21421,JIWA,2022
1116,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,65-69,PEREMPUAN,22043,JIWA,2022
1117,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70-74,LAKI-LAKI,14543,JIWA,2022
1118,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,70-74,PEREMPUAN,15320,JIWA,2022
1119,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,> 75,LAKI-LAKI,17625,JIWA,2022
1120,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,> 75,PEREMPUAN,21428,JIWA,2022
1121,32,JAWA BARAT,3209,KABUPATEN CIREBON,00-04,LAKI-LAKI,77989,JIWA,2022
1122,32,JAWA BARAT,3209,KABUPATEN CIREBON,00-04,PEREMPUAN,72937,JIWA,2022
1123,32,JAWA BARAT,3209,KABUPATEN CIREBON,05-09,LAKI-LAKI,109352,JIWA,2022
1124,32,JAWA BARAT,3209,KABUPATEN CIREBON,05-09,PEREMPUAN,101616,JIWA,2022
1125,32,JAWA BARAT,3209,KABUPATEN CIREBON,10-14,LAKI-LAKI,103426,JIWA,2022
1126,32,JAWA BARAT,3209,KABUPATEN CIREBON,10-14,PEREMPUAN,96191,JIWA,2022
1127,32,JAWA BARAT,3209,KABUPATEN CIREBON,15-19,LAKI-LAKI,81921,JIWA,2022
1128,32,JAWA BARAT,3209,KABUPATEN CIREBON,15-19,PEREMPUAN,79904,JIWA,2022
1129,32,JAWA BARAT,3209,KABUPATEN CIREBON,20-24,LAKI-LAKI,102237,JIWA,2022
1130,32,JAWA BARAT,3209,KABUPATEN CIREBON,20-24,PEREMPUAN,98644,JIWA,2022
1131,32,JAWA BARAT,3209,KABUPATEN CIREBON,25-29,LAKI-LAKI,105836,JIWA,2022
1132,32,JAWA BARAT,3209,KABUPATEN CIREBON,25-29,PEREMPUAN,98617,JIWA,2022
1133,32,JAWA BARAT,3209,KABUPATEN CIREBON,30-34,LAKI-LAKI,104380,JIWA,2022
1134,32,JAWA BARAT,3209,KABUPATEN CIREBON,30-34,PEREMPUAN,95944,JIWA,2022
1135,32,JAWA BARAT,3209,KABUPATEN CIREBON,35-39,LAKI-LAKI,99363,JIWA,2022
1136,32,JAWA BARAT,3209,KABUPATEN CIREBON,35-39,PEREMPUAN,94883,JIWA,2022
1137,32,JAWA BARAT,3209,KABUPATEN CIREBON,40-44,LAKI-LAKI,102081,JIWA,2022
1138,32,JAWA BARAT,3209,KABUPATEN CIREBON,40-44,PEREMPUAN,102600,JIWA,2022
1139,32,JAWA BARAT,3209,KABUPATEN CIREBON,45-49,LAKI-LAKI,88147,JIWA,2022
1140,32,JAWA BARAT,3209,KABUPATEN CIREBON,45-49,PEREMPUAN,89280,JIWA,2022
1141,32,JAWA BARAT,3209,KABUPATEN CIREBON,50-54,LAKI-LAKI,75771,JIWA,2022
1142,32,JAWA BARAT,3209,KABUPATEN CIREBON,50-54,PEREMPUAN,74157,JIWA,2022
1143,32,JAWA BARAT,3209,KABUPATEN CIREBON,55-59,LAKI-LAKI,56500,JIWA,2022
1144,32,JAWA BARAT,3209,KABUPATEN CIREBON,55-59,PEREMPUAN,58380,JIWA,2022
1145,32,JAWA BARAT,3209,KABUPATEN CIREBON,60-64,LAKI-LAKI,43581,JIWA,2022
1146,32,JAWA BARAT,3209,KABUPATEN CIREBON,60-64,PEREMPUAN,45413,JIWA,2022
1147,32,JAWA BARAT,3209,KABUPATEN CIREBON,65-69,LAKI-LAKI,31681,JIWA,2022
1148,32,JAWA BARAT,3209,KABUPATEN CIREBON,65-69,PEREMPUAN,33234,JIWA,2022
1149,32,JAWA BARAT,3209,KABUPATEN CIREBON,70-74,LAKI-LAKI,21217,JIWA,2022
1150,32,JAWA BARAT,3209,KABUPATEN CIREBON,70-74,PEREMPUAN,21600,JIWA,2022
1151,32,JAWA BARAT,3209,KABUPATEN CIREBON,> 75,LAKI-LAKI,19199,JIWA,2022
1152,32,JAWA BARAT,3209,KABUPATEN CIREBON,> 75,PEREMPUAN,25221,JIWA,2022
1153,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00-04,LAKI-LAKI,39872,JIWA,2022
1154,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,00-04,PEREMPUAN,37634,JIWA,2022
1155,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05-09,LAKI-LAKI,55308,JIWA,2022
1156,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,05-09,PEREMPUAN,51737,JIWA,2022
1157,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10-14,LAKI-LAKI,56566,JIWA,2022
1158,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,10-14,PEREMPUAN,52688,JIWA,2022
1159,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15-19,LAKI-LAKI,45212,JIWA,2022
1160,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,15-19,PEREMPUAN,44189,JIWA,2022
1161,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20-24,LAKI-LAKI,53746,JIWA,2022
1162,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,20-24,PEREMPUAN,52849,JIWA,2022
1163,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25-29,LAKI-LAKI,52663,JIWA,2022
1164,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,25-29,PEREMPUAN,49779,JIWA,2022
1165,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30-34,LAKI-LAKI,49119,JIWA,2022
1166,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,30-34,PEREMPUAN,46793,JIWA,2022
1167,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35-39,LAKI-LAKI,47080,JIWA,2022
1168,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,35-39,PEREMPUAN,47620,JIWA,2022
1169,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40-44,LAKI-LAKI,54695,JIWA,2022
1170,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,40-44,PEREMPUAN,55935,JIWA,2022
1171,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45-49,LAKI-LAKI,48830,JIWA,2022
1172,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,45-49,PEREMPUAN,51387,JIWA,2022
1173,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50-54,LAKI-LAKI,44966,JIWA,2022
1174,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,50-54,PEREMPUAN,46943,JIWA,2022
1175,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55-59,LAKI-LAKI,36756,JIWA,2022
1176,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,55-59,PEREMPUAN,37736,JIWA,2022
1177,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60-64,LAKI-LAKI,31174,JIWA,2022
1178,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,60-64,PEREMPUAN,31320,JIWA,2022
1179,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65-69,LAKI-LAKI,23601,JIWA,2022
1180,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,65-69,PEREMPUAN,23047,JIWA,2022
1181,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70-74,LAKI-LAKI,16815,JIWA,2022
1182,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,70-74,PEREMPUAN,16568,JIWA,2022
1183,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,> 75,LAKI-LAKI,17655,JIWA,2022
1184,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,> 75,PEREMPUAN,19733,JIWA,2022
1185,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00-04,LAKI-LAKI,33057,JIWA,2022
1186,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,00-04,PEREMPUAN,30798,JIWA,2022
1187,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05-09,LAKI-LAKI,47833,JIWA,2022
1188,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,05-09,PEREMPUAN,45038,JIWA,2022
1189,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10-14,LAKI-LAKI,49943,JIWA,2022
1190,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10-14,PEREMPUAN,46696,JIWA,2022
1191,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15-19,LAKI-LAKI,40317,JIWA,2022
1192,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,15-19,PEREMPUAN,38798,JIWA,2022
1193,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20-24,LAKI-LAKI,48483,JIWA,2022
1194,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20-24,PEREMPUAN,46935,JIWA,2022
1195,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25-29,LAKI-LAKI,47577,JIWA,2022
1196,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,25-29,PEREMPUAN,44504,JIWA,2022
1197,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30-34,LAKI-LAKI,44259,JIWA,2022
1198,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,30-34,PEREMPUAN,42071,JIWA,2022
1199,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35-39,LAKI-LAKI,38238,JIWA,2022
1200,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,35-39,PEREMPUAN,37479,JIWA,2022
1201,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40-44,LAKI-LAKI,44290,JIWA,2022
1202,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,40-44,PEREMPUAN,44224,JIWA,2022
1203,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45-49,LAKI-LAKI,37564,JIWA,2022
1204,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,45-49,PEREMPUAN,38687,JIWA,2022
1205,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50-54,LAKI-LAKI,38763,JIWA,2022
1206,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,50-54,PEREMPUAN,40981,JIWA,2022
1207,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55-59,LAKI-LAKI,35033,JIWA,2022
1208,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,55-59,PEREMPUAN,36316,JIWA,2022
1209,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60-64,LAKI-LAKI,29962,JIWA,2022
1210,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,60-64,PEREMPUAN,31159,JIWA,2022
1211,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65-69,LAKI-LAKI,23430,JIWA,2022
1212,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,65-69,PEREMPUAN,23899,JIWA,2022
1213,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70-74,LAKI-LAKI,17801,JIWA,2022
1214,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,70-74,PEREMPUAN,17532,JIWA,2022
1215,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,> 75,LAKI-LAKI,21802,JIWA,2022
1216,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,> 75,PEREMPUAN,24151,JIWA,2022
1217,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00-04,LAKI-LAKI,50333,JIWA,2022
1218,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,00-04,PEREMPUAN,47409,JIWA,2022
1219,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05-09,LAKI-LAKI,84452,JIWA,2022
1220,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,05-09,PEREMPUAN,79340,JIWA,2022
1221,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10-14,LAKI-LAKI,82550,JIWA,2022
1222,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,10-14,PEREMPUAN,77406,JIWA,2022
1223,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15-19,LAKI-LAKI,64534,JIWA,2022
1224,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15-19,PEREMPUAN,62729,JIWA,2022
1225,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20-24,LAKI-LAKI,80039,JIWA,2022
1226,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,20-24,PEREMPUAN,76227,JIWA,2022
1227,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25-29,LAKI-LAKI,79692,JIWA,2022
1228,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,25-29,PEREMPUAN,72303,JIWA,2022
1229,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30-34,LAKI-LAKI,76511,JIWA,2022
1230,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,30-34,PEREMPUAN,68195,JIWA,2022
1231,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35-39,LAKI-LAKI,73351,JIWA,2022
1232,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35-39,PEREMPUAN,74324,JIWA,2022
1233,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40-44,LAKI-LAKI,77717,JIWA,2022
1234,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,40-44,PEREMPUAN,87634,JIWA,2022
1235,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45-49,LAKI-LAKI,70542,JIWA,2022
1236,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,45-49,PEREMPUAN,79077,JIWA,2022
1237,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50-54,LAKI-LAKI,65784,JIWA,2022
1238,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,50-54,PEREMPUAN,64461,JIWA,2022
1239,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55-59,LAKI-LAKI,48851,JIWA,2022
1240,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,55-59,PEREMPUAN,51327,JIWA,2022
1241,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60-64,LAKI-LAKI,40885,JIWA,2022
1242,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,60-64,PEREMPUAN,41601,JIWA,2022
1243,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65-69,LAKI-LAKI,29825,JIWA,2022
1244,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,65-69,PEREMPUAN,29768,JIWA,2022
1245,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70-74,LAKI-LAKI,19985,JIWA,2022
1246,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,70-74,PEREMPUAN,18879,JIWA,2022
1247,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,> 75,LAKI-LAKI,17053,JIWA,2022
1248,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,> 75,PEREMPUAN,20066,JIWA,2022
1249,32,JAWA BARAT,3213,KABUPATEN SUBANG,00-04,LAKI-LAKI,44291,JIWA,2022
1250,32,JAWA BARAT,3213,KABUPATEN SUBANG,00-04,PEREMPUAN,41433,JIWA,2022
1251,32,JAWA BARAT,3213,KABUPATEN SUBANG,05-09,LAKI-LAKI,67282,JIWA,2022
1252,32,JAWA BARAT,3213,KABUPATEN SUBANG,05-09,PEREMPUAN,62901,JIWA,2022
1253,32,JAWA BARAT,3213,KABUPATEN SUBANG,10-14,LAKI-LAKI,68934,JIWA,2022
1254,32,JAWA BARAT,3213,KABUPATEN SUBANG,10-14,PEREMPUAN,63980,JIWA,2022
1255,32,JAWA BARAT,3213,KABUPATEN SUBANG,15-19,LAKI-LAKI,51633,JIWA,2022
1256,32,JAWA BARAT,3213,KABUPATEN SUBANG,15-19,PEREMPUAN,51064,JIWA,2022
1257,32,JAWA BARAT,3213,KABUPATEN SUBANG,20-24,LAKI-LAKI,66459,JIWA,2022
1258,32,JAWA BARAT,3213,KABUPATEN SUBANG,20-24,PEREMPUAN,66165,JIWA,2022
1259,32,JAWA BARAT,3213,KABUPATEN SUBANG,25-29,LAKI-LAKI,65243,JIWA,2022
1260,32,JAWA BARAT,3213,KABUPATEN SUBANG,25-29,PEREMPUAN,63290,JIWA,2022
1261,32,JAWA BARAT,3213,KABUPATEN SUBANG,30-34,LAKI-LAKI,59215,JIWA,2022
1262,32,JAWA BARAT,3213,KABUPATEN SUBANG,30-34,PEREMPUAN,58631,JIWA,2022
1263,32,JAWA BARAT,3213,KABUPATEN SUBANG,35-39,LAKI-LAKI,54240,JIWA,2022
1264,32,JAWA BARAT,3213,KABUPATEN SUBANG,35-39,PEREMPUAN,57258,JIWA,2022
1265,32,JAWA BARAT,3213,KABUPATEN SUBANG,40-44,LAKI-LAKI,63848,JIWA,2022
1266,32,JAWA BARAT,3213,KABUPATEN SUBANG,40-44,PEREMPUAN,69088,JIWA,2022
1267,32,JAWA BARAT,3213,KABUPATEN SUBANG,45-49,LAKI-LAKI,55214,JIWA,2022
1268,32,JAWA BARAT,3213,KABUPATEN SUBANG,45-49,PEREMPUAN,60876,JIWA,2022
1269,32,JAWA BARAT,3213,KABUPATEN SUBANG,50-54,LAKI-LAKI,57546,JIWA,2022
